cancer	hugo_symbol	gene_cls	wt_ach_000015	wt_ach_000021	wt_ach_000143	g12v_ach_000251	wt_ach_000261	g12c_ach_000311	wt_ach_000337	wt_ach_000390	wt_ach_000395	wt_ach_000416	wt_ach_000434	g12c_ach_000444	wt_ach_000448	wt_ach_000454	wt_ach_000481	g12c_ach_000496	g12c_ach_000511	g12c_ach_000521	wt_ach_000528	wt_ach_000585	wt_ach_000589	g12v_ach_000596	wt_ach_000627	g12v_ach_000638	g12v_ach_000662	wt_ach_000665	g12c_ach_000677	wt_ach_000700	wt_ach_000706	wt_ach_000747	wt_ach_000766	wt_ach_000769	wt_ach_000781	wt_ach_000785	wt_ach_000787	wt_ach_000837	wt_ach_000840	wt_ach_000843	wt_ach_000853	wt_ach_000858	g12c_ach_000861	wt_ach_000867	wt_ach_000869	wt_ach_000888	g12c_ach_000900	wt_ach_000901	wt_ach_000929	wt_ach_000975	wt_ach_001075
LUAD	ZNF649	1	-0.221633508221	-0.0587279074402	-0.15025719251	-0.0252136211957	-0.147338884691	-0.313993234082	-0.203924538967	-0.146181014398	-0.22996532577	-0.112352001919	-0.178049888583	-0.167354404331	-0.203418725744	-0.117751922423	-0.0773267051272	-0.0662132668726	-0.00518030371692	-0.220138328095	-0.203013959425	-0.226228368893	-0.190479735843	0.44156252804	-0.394040106853	-0.160952415124	-0.0133986759603	-0.145000422349	-0.125211329472	0.206885646076	-0.185034455041	-0.0902223593283	-0.227357268523	-0.188583650712	-0.158778567876	-0.224555964171	-0.200926993431	-0.184481746623	-0.202070099878	-0.240842873943	-0.304586774824	-0.168690451808	-0.171333866983	-0.110363721207	-0.219212292316	-0.198004841169	-0.249283796065	-0.249490403019	-0.0363766472003	0.0109487652055	-0.1091952992
LUAD	ZNF720	1	-1.11984336596	-1.10976656555	-0.906547069151	-0.987515436898	-1.10171135634	-0.969088040722	-1.24672204525	-1.05983835538	-1.04193126048	-0.912426897579	-0.973436995457	-0.832243575193	-0.972186350401	-0.8169594617	-1.05879258795	-0.869687143622	-1.17597961151	-0.750414845722	-1.08277302549	-0.976788682956	-0.804055414159	-0.712249571652	-1.0675151353	-0.869091742657	-0.441760978576	-0.901892508592	-1.26697781555	-1.15611330635	-0.887046164306	-1.03549139347	-1.04009447203	-1.07968811222	-0.928754458279	-1.03941117814	-0.852828023122	-0.899349430413	-0.726046355042	-0.75420392264	-0.969027734069	-0.949218373033	-1.23223684878	-1.25059874685	-1.04632825321	-1.15235977891	-0.884351674911	-1.11188512858	-0.984942266338	-1.02288329285	-1.03313292044
LUAD	ZNF721	1	0.294155705336	0.295002123417	0.186580441105	0.396829315408	0.237873810237	0.376982337426	0.527226659961	0.21769196825	0.247549163343	0.277785834686	0.274884659893	0.284718689252	0.330327075165	0.176723377369	0.270986527159	0.298377689457	0.203185077724	0.22609050221	0.206586718708	0.248085707735	0.291384560986	0.35679858556	0.260136654588	0.383290717669	0.494877964839	0.252932267633	0.244437045523	0.367530799121	0.382385850058	0.32957689279	0.384367437063	0.245804989814	0.210978280107	0.13504140732	0.261040728328	0.431325424101	0.397801505419	0.249842527615	0.306164161119	0.309288298587	0.134903741215	0.239806924543	0.233906232436	0.17326285046	0.24265939001	0.210996891535	0.12282524923	0.136463760059	0.244855690073
LUAD	ZNF747	1	-0.117912470683	-0.160753588317	-0.0365254547674	0.194372498104	-0.137369077004	0.0181550511854	-0.090930529429	-0.00884443868211	0.0699425938943	-0.0883300403727	-0.244091216914	-0.135161590936	-0.0291834929231	-0.0537140560629	-0.0932319923098	-0.14723538398	0.0074120634866	-0.204246703088	-0.0470126081545	-0.116226035593	-0.0565934711977	0.0972960986329	0.231584243542	-0.0767155856284	0.215048606254	-0.0374142140615	-0.126088634738	0.222589241979	-0.044606228147	0.0857233280925	-0.275883683487	0.129529447146	-0.0226720160627	-0.0670322724863	0.0186979928665	-0.0337126395565	-0.0940139799816	-0.0523950288161	-0.00429395745723	-0.0894146974578	-0.177393716814	-0.0786165390327	0.0281258002848	-0.164343438706	-0.125885787704	-0.105545873361	-0.203721522654	-0.105942507268	0.16497625139
LUAD	ZNF75A	1	-0.298751161239	-0.297858919168	-0.126926600699	-0.109270424908	-0.238877702382	-0.366460358556	-0.208458027818	-0.168318169166	-0.226953477731	-0.186448411235	-0.0828516180925	-0.322692045182	-0.136148238062	-0.145661331666	0.0195123323947	-0.445412348019	-0.20167052653	-0.342958381256	-0.263011135689	-0.347523194743	-0.302653671772	-0.460788270177	-0.226994685955	0.0858169187976	-0.143847405262	-0.0278837358176	-0.349704809578	0.143744305631	-0.310628078022	-0.2678993535	-0.197118222549	-0.190152142374	-0.238541184313	-0.356758645801	-0.262239277597	-0.275478283026	-0.266625748255	-0.120613463383	-0.188800173331	-0.138826485596	-0.335760959478	-0.314070605377	-0.288334370206	-0.25401643415	-0.521304083711	-0.288027666815	-0.353176219616	-0.196912863151	-0.457312741668
LUAD	ZNF763	1	-0.664795471293	-0.723486247095	-0.571671292399	-0.0932718033497	-0.643080793724	-0.552881046049	-0.480990673506	-0.47640589800100003	-0.751625242385	-0.611310768139	-0.480338960523	-0.52895361718	-0.731367374732	-0.780214306412	-0.414972278425	-0.537106552646	-0.401363903827	-0.468423562852	-0.584588485561	-0.765245876382	-0.547894628101	-0.394904086601	-0.730032640215	-0.575556740393	-0.130683232167	-0.67784538921	-0.518323778907	-0.513018305875	-0.549865691295	-0.515408785182	-0.529806036749	-0.610897380062	-0.548318277566	-0.862315523681	-0.51055693263	-0.560136273168	-0.374184912216	-0.669816325633	-0.541264221446	-0.398334781438	-0.729688060749	-0.757123493069	-0.537465532093	-0.480952778702	-0.491843621217	-0.644942639666	-0.469026546434	-0.635812610497	-0.714616838765
LUAD	A4GALT	2	-0.120201223408	-0.103371001612	-0.167117509613	0.0740513012952	-0.105347610355	0.00925683100224	0.0452576874339	0.0107299912071	-0.0543448874783	-0.0740512149751	-0.0195858422771	-0.142056375333	0.00596521704734	0.165345439117	0.0604534242843	-0.0814367878062	-0.117171994225	-0.0852016035326	0.105260081914	0.167428278915	-0.11414127552	0.102498369464	-0.0213593528081	0.126630835204	0.326081720968	-0.061446548208	0.0511820491636	-0.176538805898	-0.13187873109	-0.0355137657633	-0.191297097779	0.0196961510413	-0.115121299938	-0.264696471994	0.0142206371199	-0.134250010525	0.13330961398	-0.098538169622	0.0638633033918	-0.0488694731605	0.0926245047621	-0.041411924407	-0.104846719455	0.04162944088	-0.0503127357538	-0.0436800339705	-0.00625070056256	-0.0876111622001	0.115189209273
LUAD	ABCA7	2	0.0265722631649	0.102906009404	0.0894872671671	0.0631637086828	-0.0261338235534	0.153528109762	-0.0651133139576	0.0791716105293	0.160803830791	-0.0183668570999	0.164482695462	0.283525955372	0.027670341311	0.158560246024	-0.189657367429	0.0618512864379	0.177533139841	0.248596694723	0.21445355906	0.10071304728	0.161622058914	0.157906426939	-0.00563277239128	0.0955992031753	0.333250093326	0.00291913708751	0.0561849885886	0.0135523236295	0.140531684456	0.10016342401	0.130437547686	-0.0122144835142	0.1015931184	0.104882382176	0.116435677835	0.220724573936	0.0279191102052	0.0989905943073	0.0431041520109	0.0838800866734	0.0173901117897	0.0985918084356	-0.0072109640369	0.0578958245851	0.312897687696	-0.00443878135067	0.00953669619471	0.0874262602588	0.102362478739
LUAD	ACYP2	2	0.207061382885	0.238355177511	0.0529302214235	0.249024458121	-0.00219749689257	0.257626658748	0.316381321274	-0.101064239421	0.13629781866	0.109273229212	0.0587174488505	0.113592657302	-0.0151183628754	0.109546930339	-0.134724288584	0.110811092958	0.172572922648	0.243027537362	0.0166744018951	0.128710814873	0.106400678356	0.239790703138	0.0122076620748	0.280967858507	-0.0110911582557	0.0819396117286	0.250583999972	-0.321804820539	0.0248775973469	0.0910912014207	0.0894898226855	0.00371756456322	0.17922572433	0.171279089696	0.0669806580462	0.0927035671148	0.111963917037	0.0766995273061	0.132774125481	0.0168164002179	0.173808962294	0.0371642881194	0.0841167599801	0.0528348649	0.147023772792	0.0380997808264	0.1840186863	-0.00359724934062	0.0898379911025
LUAD	ADPRM	2	0.124637774866	0.218905611035	0.118998630457	0.288036676986	0.0814762043312	-0.194995755783	0.257039352119	0.247796949038	0.146310598252	0.179162448685	0.0571906692245	0.00675724347412	0.0147755576537	0.256861280141	0.177112909092	-0.0263849296973	0.10256143094	0.023862826482	0.144433888593	0.162766873918	0.112148667317	0.265581470536	0.103087595882	0.148952321345	0.487651665009	0.0636038301742	0.0830731688903	0.265034527723	0.0373662861545	0.167595935136	0.12281819765	0.0939470116205	0.0578107335082	0.0775054604958	0.08112654876	0.0707579705901	0.198244602002	0.229672054134	0.324547364042	0.0228090944405	0.0387831442307	0.0375254410673	0.0575260447043	0.038337803655	0.256486020557	0.251384554536	-0.0372364735927	0.190005127283	0.0452828097478
LUAD	AFTPH	2	0.208947256765	-0.308760195499	-0.195941837575	0.284024920001	-0.137237517773	0.0707771854901	-0.08770874799	-0.301240200448	-0.216342749013	0.0776688398895	-0.0359108762672	-0.108069999068	-0.159372224712	-0.0479088056003	-0.121912800608	0.0284660805146	0.00125214922524	0.083586124211	0.0679873533149	-0.25230132619	0.0665211533829	0.16035730678	-0.189390656243	0.145199117773	0.154272279302	-0.19965859614	-0.0690173964701	0.247875797347	0.0236297278593	0.0159266285459	0.110978200697	-0.175251613933	0.00684251070388	0.0538877126673	-0.0347140920221	-0.101640711952	0.0798432755044	0.206213904473	-0.137455865802	-0.107965970778	0.0452582199994	0.0783331805618	-0.179244081931	-0.111205389754	-0.0461336036926	-0.0954227234441	-0.0309223277601	0.0934072490494	0.151673546527
LUAD	AGFG1	2	0.158873948132	-0.0613239106935	-0.0978564332144	0.289429255213	-0.0131024581839	0.0497798921779	0.0970353202368	0.1356216719	-0.317980446035	-0.0200843270391	-0.219509113469	0.1984394838	0.0146766138564	-0.0854077680239	-0.231441785738	0.232369196452	-0.107723537394	0.197792588158	-0.0574872546127	-0.201815691126	0.270853346617	0.12242427751	-0.0960545743733	0.222618269086	0.320310865469	-0.0924626753892	0.0331849268269	0.0177722220634	0.042470653512	0.0380914955764	0.0770061941619	-0.17596380381	0.13875925079	0.113358979881	0.0664839197047	-0.188040197593	0.00612684680846	-0.0269663302002	-0.0448809173772	-0.0392796811233	0.0995927324396	-0.0587493054271	0.236939200245	-0.153621722637	0.112358440064	-0.0179123706589	-0.296622337536	-0.0187035110715	-0.00960826812081
LUAD	AHR	2	0.167041707575	0.182986588442	0.0248282048876	0.690578944749	0.295422200921	-0.00351320103002	-0.677908789689	0.112581853362	0.0641505509586	0.0217120786602	0.197906562566	0.191455784007	-0.371612973584	0.0864379576495	-0.0336513092572	0.661903808032	0.137546800666	0.21903955081	0.101492712147	0.137587908502	-0.337014600192	0.769572857729	0.245409930078	0.0664804443228	0.334335459767	0.19947718517	0.0788952429456	0.490925188448	0.0572739165109	0.0677873982838	-0.167583937621	0.0813169062564	-0.0947838657348	-0.41036648114	-0.0553627404086	-0.07518782489	0.337382482811	-0.185928335133	0.0352698868758	-0.108473594111	0.273152781155	-0.111963961985	-0.263025789042	0.00309636127537	-0.0703268072006	-2.981420361e-4	-0.0419941314049	-0.0146945916048	-0.113050191051
LUAD	ALDH1L2	2	-0.0597779152783	-0.0769874073038	0.0602426491861	0.162162572331	0.0369027075193	0.0414660402745	-0.0229146488825	0.2395056253	0.0366697562636	0.0311425961385	0.14798828572	0.115731145232	0.0230629362674	-0.0578884628619	0.0384312187264	0.100818482107	0.0110484764818	0.189339020439	-0.017114577812	0.0158291007411	0.0244041121172	0.27989090233	0.0389498235549	0.154157060485	0.143952851905	0.103160747404	0.231545259591	-0.0891138673351	0.0440575031899	-0.0151010116763	0.0971633856038	0.00184041314263	0.128083064162	-0.00685787791939	-0.0344620716123	-0.00278755010697	0.1120731779	0.0395135028656	0.0652082246134	0.104600975744	-0.155756337453	0.0771123121148	0.0249643575824	0.0715203791931	-0.100019364435	-0.1052206954	0.0587399108802	0.0741220929239	0.0994347927289
LUAD	ANKEF1	2	0.175141913454	0.207352877703	0.105966578074	0.2122631301	0.15820092681	0.149754960602	0.22311631291	0.278729005906	0.14080210426	0.141146062931	0.198907965598	-0.208181668143	0.0611022040366	0.196162732015	0.0339740323312	-0.0270183200143	0.0519924877456	-0.0353530226532	0.0150897473872	0.182141918986	0.0718751317218	0.409685442621	-0.0293379090934	0.25867239545	0.295535505741	0.105644111434	0.127742601653	0.431124954874	0.031347992842	0.177727665773	0.223717012111	0.0115788907704	0.0615981653909	0.201113238376	0.0553390807448	-0.0933937227947	0.0179050308258	0.0678896260478	0.110337107403	0.0691610614369	0.174332418444	0.160677813214	0.0198383403679	0.0352235259434	0.164191079512	0.183130964338	0.207629796273	0.189898652319	0.146090743227
LUAD	AP5Z1	2	-0.0755201787073	0.210003340945	-0.0365393638973	-0.208405992656	0.00157742389418	-0.143443410046	-0.151210619965	-0.0958662250119	-0.0519276306561	-0.0359262168718	-0.00264109006426	-0.235616189627	-0.0100347322751	-0.0620032516916	-0.0836327406942	-0.149191887812	-0.0177497422262	-0.123802210782	-0.0195517253975	0.0672384713402	-0.0621246993467	0.142938976945	-0.0216100993691	-0.109261928762	-0.0961622692549	0.112050343821	-0.34354261462	0.0576392934253	-0.0639097760626	0.0264562579768	-0.068804455552	0.211782595075	-0.119158007475	-0.127525539664	0.00632552727141	0.088491174689	0.162567814414	-0.00986303584999	-0.139387053842	0.0613680359033	0.102782727398	0.0766281842402	0.0546015370686	0.0893062845266	-0.49533451468	0.0462874400102	-0.0209200024207	-0.00543769512309	0.153992906905
LUAD	AREL1	2	-0.306100351865	-0.260346478862	-0.346154455267	-0.18660102665	-0.229466448429	-0.308687891978	-0.346311143344	-0.249167947338	-0.47648068708	-0.229740321098	-0.0134932520137	-0.314433495683	-0.297410807246	-0.233912118611	-0.539437764416	-0.40095699772	-0.139418749266	-0.235567683705	-0.314586015869	-0.240655831794	-0.163185073749	-0.0380061331398	-0.460647680117	-0.286097459576	0.0855625748361	-0.194663676368	-0.202226033861	-0.301082126035	-0.181361008244	-0.269347558706	-0.222909480291	-0.44606520204	-0.263069125484	-0.226012024092	-0.185693921994	-0.291980394966	-0.396878523515	-0.24622321649	-0.306116324286	-0.341945961348	-0.362434009793	-0.236237644985	-0.248881708007	-0.237568580357	-0.332834322018	-0.363702296586	-0.190015506553	-0.19649413494	-0.232239698477
LUAD	ARHGAP8	2	-0.0478337641843	-0.00242876786286	-0.0279852899528	0.00551066911208	-0.131069238407	-0.130305159041	-0.242600154158	-0.161437425778	0.0701247651684	-0.135143306147	0.0263163372142	-0.0322631776122	-0.00938630691798	-0.0937960789882	0.00556957728683	-0.0729950275918	-0.0683089824416	-0.131685174813	-0.0401546400175	0.0663928948358	0.0771566654604	-0.0814278723751	-6.27467624898e-4	0.190476301983	0.127477318269	-0.152826320847	-0.00474820974128	-0.120098193624	-0.107277142867	-0.0480569269479	-0.155490013575	-0.139374778561	-0.103401860253	-0.175874073325	-0.192130683926	-0.129653123675	0.0331177987298	-0.116524969672	-0.0973589743514	-0.211171891235	-0.00415755293615	-0.178433099202	-0.0647986506516	-0.0464585818918	-0.0440264115188	-0.13510824884	-0.0360811084387	-0.0219028608145	-0.0220389515032
LUAD	ARL4C	2	-0.0794758833531	0.0323122834034	-0.0397588320322	0.0299348912699	-0.0320429635494	-0.105538853656	-0.103626520926	-0.0921542515344	-0.0526792281008	-0.0386623790036	-0.0122234066216	-0.12262946622	-0.141495405692	-0.0992177115461	0.0771071760539	-0.238728656897	-0.113256957028	-0.216343566092	-0.0546137133974	-0.101159551999	-0.137137477741	-0.0438152277249	-0.114112307518	0.0864333003878	0.14844705694	-0.0227734997583	-0.196805336373	-0.276089894083	-0.0316317499431	0.0926824977637	0.16281383683	-0.190552336701	-0.0316552502098	-0.0756896744927	-0.308417110942	-0.1040634832	-0.00265538409365	-0.168190048822	-0.174942706281	-0.0550356603903	-0.134635295798	-0.12009745117	0.169166620415	-0.319595658905	-0.0267013281989	-0.118375364865	0.0502731007323	-0.121170299275	-0.00582641984676
LUAD	ATRN	2	-0.0284644909608	-0.100204263104	-0.139106240875	-0.0437557298129	-0.213430753892	-0.213038875667	0.108184166583	0.450430848393	-0.429162422107	-0.0614848530299	-0.225150602526	-0.204132420832	-0.0403666385994	0.122440316092	-0.0432355293895	-0.167713423635	-0.375253247016	-0.751039191995	-0.0828668891228	-0.0778655852477	-0.0682380206083	0.118852854476	-0.185168263411	0.0597035726898	-0.00883279404021	-0.063280088765	-0.278532656361	-0.108696118468	-0.0165315086283	-0.297477919357	0.0480443875207	-0.10243385166	-0.246259153633	-0.20449463829	-0.383049518574	-0.0494691645208	-0.260917105162	0.111963270254	0.0939400786074	0.0944064349616	-0.155592725473	-0.241517645433	0.0168267613523	-0.140298468298	-0.0917253440203	-0.205053829631	0.167774103403	-0.0855232181282	0.169315792082
LUAD	B3GLCT	2	-0.0742324810123	0.072445527142899993	0.0192456738278	0.214180725161	0.0951546172818	0.188196994931	0.0252388180043	-0.00439491473955	0.119081329877	6.88810735722e-4	0.245766422564	0.0852725354892	0.244295413933	0.0453436944358	0.249394867166	0.0852385444153	0.140934112468	0.164384968878	0.0654479209601	0.0446116495113	0.127324158628	0.252672224821	0.0129901431966	0.270107840225	0.276792668504	0.100131700886	0.16704031887	-0.135813992394	0.182248027523	0.282649460318	0.182836930127	0.0672407915036	0.148695186712	0.246192049125	0.19880007966	0.149633076035	0.130550195749	0.107596919934	0.0205737493963	0.0621458393973	0.0303139884101	0.16138547273	0.174601405921	0.151784089093	0.18947687615	0.0293259476291	0.0961838559842	0.103901389768	0.160174171137
LUAD	BLVRA	2	0.011368073916	0.142190804251	-0.00835902657846	0.475456584262	0.0630414277244	0.0198937796559	-0.207389312706	0.0522647577292	0.0516808493125	0.0194061329699	0.0349469738102	0.24511421018	0.0727441679375	0.17545780978	-0.0318761733532	0.06978520636	0.201596645898	0.134126541553	-0.00626588986085	0.0879532450603	0.161851644855	-0.0946100625088	-0.0841622054923	0.239205174496	0.27308271546	0.195782478844	0.128864393777	0.0328993075916	0.0550115357892	0.187347915346	0.0744049677548	-0.0334265534899	0.040797773151	0.00891649296731	0.116776085967	0.068371432895	0.14611654046	0.184040805348	-0.0122676925195	0.0305247304242	0.0569250474762	0.0892915973861	0.041510422425	0.0468283155681	-0.0408212731989	0.110498093848	0.0314445522812	0.0933110578613	-0.0902414794606
LUAD	BMP7	2	0.0731835145973	0.198344979946	0.154507060589	0.31487489087	0.0454544977349	0.0377874344766	-0.0345101899037	0.179086406611	-0.0901281929905	0.0169618989349	0.173858542876	0.0223314288225	0.167893817082	0.300959758807	0.117925068705	0.04971687414	0.0596148056012	-0.15828014459	0.0102658630271	0.155554725958	0.0222718654229	0.217927223614	0.108685668293	0.188931341283	0.261310183702	0.130748339217	0.112017725107	-0.0564484003991	0.0382557514739	0.163772702394	0.0908896240089	-0.0148787797513	0.0225919782609	0.206886049916	0.0970153696166	0.0730204937916	-0.0278380019765	0.126364871235	0.0477789998187	0.091419303023	0.135657628232	0.117778109996	0.13949988023	0.0927489563032	0.141156762032	0.0866765492475	-0.0444683505155	0.0492356674524	0.0233695493368
LUAD	BRD2	2	-0.17185599313	-0.443330501151	-0.816818362305	-0.698944406159	-0.398366025149	-0.547737713316	-0.0964272810213	-0.363406583065	-0.541475946347	-0.294288511285	-0.567783976897	-0.892146300538	-0.522899801323	-0.740638462695	-0.412636478241	-0.22077567732	-0.850169794637	-0.961649262955	-0.337424595309	-0.145009271898	-0.712862994967	-0.32988246424	-0.14883683417	0.035646303509	-0.445454508052	-0.381675828983	-1.22965245825	-0.444402256406	-0.144415563382	-0.862060799334	-0.225162155683	-0.805438068275	-0.202160871406	-0.609407235786	-0.432569653024	-0.45745812001	-0.657777337896	-0.40803722061	-0.737183762961	-0.228163605005	-0.673467126112	-0.899590562383	-0.593595527217	-0.141302106136	-0.710179878526	-0.609451537165	-0.571843907332	-0.285631792001	-0.759170322015
LUAD	BTBD2	2	0.00627245107645	0.0969487227603	-0.00829518465522	0.0886625714134	0.114287226972	0.133445261612	-0.135902376516	0.168272496791	-0.163915398102	0.0988414316482	0.170887860425	0.13377995081	0.0108346722116	-0.0620735694345	-0.0263860813659	-0.0175431248846	0.0361676397654	0.174809121963	0.0332362626641	0.0399814089368	0.0454255402635	0.210688859437	-0.0975842739309	0.153243596864	0.421534902689	-0.0348202650007	0.202048798551	-7.82495890151e-4	0.038959913131	0.10918008369	0.1483684125	-0.0247019559804	0.027194107404	-0.0859594589067	0.0637519308344	0.162785405639	0.133021915333	0.0952998794322	0.050813212829	0.0707448642719	0.177950659142	-0.00768100017839	0.00155539256561	0.215149886208	0.114704297934	0.0385207603356	0.00560480077509	0.166312502315	-0.115307705092
LUAD	BTK	2	-0.204188274095	-0.158340957456	-0.0182120613956	0.0983661196945	-0.195567338127	-0.240070364212	-0.116612616751	-0.116475424402	-0.020435346604	-0.0912474318796	-0.155168590169	NA	-0.0678058431123	NA	-0.0387757561726	-0.118826606493	-0.0510507599643	0.0334783908928	0.0286434655985	0.0182750006488	-0.046309616562	0.0308924254455	-0.0559543151493	0.0935519264397	0.0530762471975	-0.0924396907263	-0.161045087549	-0.213372279908	-0.0627771465275	-0.0724313177693	-0.049448365665	-0.0427897598182	-0.107446114069	-0.196843072825	0.0127013154594	NA	-0.0200185761719	0.0125670622659	-0.0399124156522	-0.080782574144	0.0408551916682	-0.0714454913626	-0.0774822802038	-0.0443771074043	-0.0616400677901	NA	-0.018567819855	-0.0479083461511	-0.235528400439
LUAD	BVES	2	0.0112598804132	-0.203127724433	-0.0901985646739	0.178349064462	0.0157904614047	-0.0273472515663	-0.183374131011	-0.0984006980297	-0.121318804582	-0.0192212792016	0.140484779012	-0.231517456553	-0.103342953025	-0.197367214783	-0.0851319720203	0.0685703942781	-0.167054336764	0.00396961205666	-0.058831198548	-0.0871766153842	-0.0369465302734	0.265326155275	-0.127303998408	0.0396127991209	0.124449324031	0.0494586529847	-0.0699152482029	-0.0989662194178	-0.0708367122277	-0.0327998736109	0.0738643565541	-0.0819706413029	-0.00651318946022	-0.158444042255	-0.0644645586452	-0.0793503253403	0.0569161601293	-0.0727919854372	-0.151322268519	0.025915430938	-0.173280019073	0.0111088325129	-0.172568598772	0.0809850375675	0.00639961727218	0.0102684488977	-0.184850029174	-0.0565504409252	-0.0320413894112
LUAD	C12orf75	2	0.109341512722	0.0395653575683	0.0788751631398	0.348375407961	0.148725604897	0.544723100496	0.166222242503	0.223328173601	0.301754084386	0.0812556113829	0.0350961580544	0.430764898844	0.00329005692464	0.0662870013582	0.17909635748	0.316413715549	0.11197375389	0.422382405597	0.0500066210505	0.252271382186	0.24240063904	0.282498051693	0.337227631793	0.286859997388	0.294406251845	0.146348072615	0.138706158429	0.0285309260771	0.0308230504956	0.047191498664	0.235064512847	0.159218272559	0.178918478218	0.279849594394	-0.00625851386066	0.324798266635	-0.0723507579308	0.42794863988	0.152716990374	0.145045312062	0.352665262572	0.0895563517109	0.271955894552	0.256767817278	0.192551333263	0.205854606727	0.00420428998039	0.154140991141	0.183772171162
LUAD	C19orf54	2	-0.154556280021	-0.00265266872907	0.147440412522	0.210210537238	0.0296807086015	0.0164742773607	0.272046048073	0.0507710860483	-0.15374026791	0.0296391783397	-0.0802348103188	-0.0287916294626	0.0426298716626	-0.0153297165527	-0.0438801020701	0.115695383073	0.140694351269	0.0869142582157	0.107310104777	0.0244398933336	0.0957908491829	0.300956939023	0.0345568551096	0.175170868192	0.266069217293	0.193451439847	0.0648742756616	-0.0846055756993	0.0146273618294	0.034003271673	0.112579976935	0.158843302154	0.0735294018097	0.0355177565708	0.11302750638800001	-0.0859866710476	0.196367931239	0.178550816989	0.245251057507	0.0641046642974	-0.160954977047	0.208006940366	0.0805136902026	0.0698729958576	0.0569129075765	0.00907947643379	0.189954129938	0.101760008354	-0.00241866249202
LUAD	CCNF	2	-0.235792490976	-0.100710116886	-0.0154425714877	0.402171391366	-0.226851067454	-0.0711228421745	-0.115268977897	-0.119608136245	0.126151550604	-0.148057059792	0.133354812965	-0.0109843678445	-0.416066020619	-0.0643218264947	-0.28612681318	-0.307519959237	-0.113249723074	-0.257008143001	-0.660672843193	-0.353027651417	-0.334297274197	0.249989580989	-0.0232856083727	-0.211200766171	0.349962590945	-0.104093544137	0.0904633972542	-0.14230496687	0.0131717418011	0.0605149559146	-0.253537459562	-0.238112469369	-0.0420993288846	-0.0989535587281	0.00623109497844	-0.12008607601	-0.958692709526	-0.0783381458638	0.0517697476038	0.19895385768	0.0546435425687	-0.157495036148	-0.137791174923	-0.478168947292	-0.0577107754762	-0.357479416363	-0.322173156308	-0.0523472146183	-0.173421456431
LUAD	CDKN2D	2	-0.0162512510912	0.070758778236	-0.107626569894	0.247078252454	0.043612193577	0.382466047407	-0.010240076105	-0.066735041907	-0.126879333924	-0.226238911087	-0.254690763473	0.0325879283365	-0.114906671268	-0.0997216956641	-0.165824428694	0.179498914605	-0.0224509107147	0.211606047734	0.065525307679	-0.0943635486527	0.0108083217017	-0.0435343410805	-0.00227545049938	-0.0222610818159	0.190163891408	-0.30806929171	0.0900178616639	-0.0200416013561	-0.0623596625612	0.0335657395191	-0.100433962244	0.120277822682	-0.124626718079	0.121014939562	-0.00899420258777	0.137528799554	0.0334427816407	-0.267446038569	-0.191602999735	-0.0217976532794	0.0324852678696	-0.10554435393	-0.118435677684	0.0644498937795	-0.0988220512921	0.00563391360156	-0.292577364835	-0.145458897071	0.171313112618
LUAD	CLSTN2	2	0.0314553544467	0.0474767105074	-0.135912065628	0.227194284174	-0.086443980785	0.129758240369	0.157122763167	0.0462072586644	-0.0750554339669	0.158786228853	0.0382954059337	-0.0805368136966	-0.0715361359093	-0.0758554526372	-0.194750037979	0.0591283678997	0.180707237699	0.0101529527804	0.205601589466	0.0854037193786	0.0460711578321	0.280510814586	0.0709833961567	-0.0146515130026	0.240108959439	0.054430114056	0.0823510797838	-0.163236378043	0.0614103837341	0.0693039412711	0.156388650702	0.126754283314	0.0120267419538	-0.144139986641	-0.0122560908195	0.112918166351	0.139402784181	0.001714006203	-0.0455465034342	0.0834999813713	0.338002906719	0.0174609381067	0.198470971636	0.0487619978365	0.17172894478	0.00235786875418	0.103748450954	0.0154482403701	-0.0257573104768
LUAD	CRISPLD2	2	0.0720580167039	-0.0232184079364	0.0315720532934	0.256422949622	-0.0515277406545	-0.173289813271	0.110849004555	-0.0592649260551	0.0138142849299	-0.0108127379673	-0.115563753688	-0.295307645129	-0.205028289278	-0.0693906701169	-0.0810962877054	-0.0949371898711	0.139651872044	-0.0490005190902	-0.0487821852467	0.00759831490773	-0.0702583803907	0.0898369914235	-0.0283386166578	0.0744188279081	0.369216819217	0.0186478051434	-0.0185356965061	-0.0180774211438	0.0223758935314	-0.0456732978825	0.0128519179021	0.129636840883	-0.00349509030724	0.0448382968174	0.114031210486	0.00391640643239	-0.0144125082554	2.64553460405e-4	0.0791741203009	0.0195651856784	-0.134564536201	0.0858025549251	-0.16304868966	-0.0176220964394	0.131149780126	0.0295845862489	-0.11875174073	-0.0106684225073	-0.155670910989
