dep_map_id	hugo_symbol	entrez_id	gene_effect	cancer	kras_allele	kras_codon	kras_cn	is_deleted	is_mutated	rna_expression	rna_expression_std
ACH-001461	GBA	2629	0.208125394937	COAD	WT	WT	2	FALSE	FALSE	4.19455988602	-1.115498063698586
ACH-001461	KNTC1	9735	-0.328240894281	COAD	WT	WT	2	FALSE	FALSE	3.58976348698	-1.9776774023777763
ACH-001461	LIN7C	55327	-0.131814524094	COAD	WT	WT	2	FALSE	FALSE	2.67807190511	-1.40352793435429
ACH-001461	MTRF1L	54516	-0.112681387286	COAD	WT	WT	2	FALSE	FALSE	2.50842865253	-2.195732346442109
ACH-001461	OCEL1	79629	0.167985063322	COAD	WT	WT	2	FALSE	FALSE	3.43028527298	0.10690126031954512
ACH-001461	ORC4	5000	-0.669732993947	COAD	WT	WT	2	FALSE	FALSE	2.68257329735	-3.026725514063226
ACH-001461	PAX6	5080	0.120711098596	COAD	WT	WT	2	FALSE	FALSE	0.650764559117	-0.475945162939573
ACH-001461	PRMT7	54496	-0.217870688067	COAD	WT	WT	2	FALSE	FALSE	3.51475349844	-2.094676500160923
ACH-001461	PSMB7	5695	-0.970072766899	COAD	WT	WT	2	FALSE	FALSE	8.0588035178	0.5646490737493413
ACH-001461	RNASE6	6039	0.306394086374	COAD	WT	WT	2	FALSE	FALSE	3.24792751344	1.6874154616674388
ACH-001461	SERPING1	710	-8.13937804823e-4	COAD	WT	WT	2	FALSE	FALSE	0.163498732283	-0.33584461944952365
ACH-001461	STARD9	57519	-0.0206588927382	COAD	WT	WT	2	FALSE	FALSE	0.0426443374085	-1.0487042691486823
ACH-001461	THSD7A	221981	0.0561619298258	COAD	WT	WT	2	FALSE	FALSE	0	-0.5687708298672233
ACH-001461	TMEM25	84866	0.127271889964	COAD	WT	WT	2	FALSE	FALSE	0.0703893278914	-1.0160100670144592
ACH-001461	TSPAN8	7103	-0.211154747211	COAD	WT	WT	2	FALSE	FALSE	9.24376903196	0.6939937099287063
